#w	rho	error	jackknife1	jackknife2	jackknife3	jackknife4	jackknife5	jackknife6	jackknife7	jackknife8	jackknife9	jackknife10
0.100100	7.035499e-03	1.269844e-04	7.028209e-03	7.061004e-03	6.977066e-03	7.044378e-03	7.094283e-03	6.943341e-03	7.061912e-03	7.046690e-03	7.066094e-03	7.032016e-03
0.110110	7.169550e-03	1.150574e-04	7.163091e-03	7.198056e-03	7.119844e-03	7.178764e-03	7.222989e-03	7.083289e-03	7.191243e-03	7.183565e-03	7.187685e-03	7.166973e-03
0.120120	7.308037e-03	1.048461e-04	7.302499e-03	7.339531e-03	7.266897e-03	7.317489e-03	7.356148e-03	7.227501e-03	7.325023e-03	7.324822e-03	7.314044e-03	7.306414e-03
0.130130	7.451053e-03	9.671218e-05	7.446525e-03	7.485521e-03	7.418315e-03	7.460647e-03	7.493856e-03	7.376068e-03	7.463347e-03	7.470553e-03	7.445267e-03	7.450433e-03
0.140140	7.598692e-03	9.102108e-05	7.595262e-03	7.636118e-03	7.574189e-03	7.608331e-03	7.636208e-03	7.529081e-03	7.606309e-03	7.620851e-03	7.581451e-03	7.599122e-03
0.150150	7.751047e-03	8.805037e-05	7.748802e-03	7.791414e-03	7.734608e-03	7.760635e-03	7.783299e-03	7.686633e-03	7.754006e-03	7.775810e-03	7.722693e-03	7.752574e-03
0.160160	7.908211e-03	8.788151e-05	7.907238e-03	7.951501e-03	7.899663e-03	7.917651e-03	7.935224e-03	7.848814e-03	7.906531e-03	7.935522e-03	7.869088e-03	7.910882e-03
0.170170	8.070278e-03	9.034399e-05	8.070662e-03	8.116470e-03	8.069444e-03	8.079473e-03	8.092078e-03	8.015717e-03	8.063981e-03	8.100082e-03	8.020732e-03	8.074137e-03
0.180180	8.237339e-03	9.505985e-05	8.239168e-03	8.286414e-03	8.244042e-03	8.246195e-03	8.253956e-03	8.187432e-03	8.226451e-03	8.269582e-03	8.177720e-03	8.242433e-03
0.190190	8.409489e-03	1.015563e-04	8.412846e-03	8.461424e-03	8.423547e-03	8.417909e-03	8.420952e-03	8.364052e-03	8.394034e-03	8.444114e-03	8.340147e-03	8.415862e-03
0.200200	8.586819e-03	1.093715e-04	8.591788e-03	8.641592e-03	8.608050e-03	8.594709e-03	8.593161e-03	8.545667e-03	8.566826e-03	8.623772e-03	8.508109e-03	8.594514e-03
0.210210	8.769421e-03	1.181127e-04	8.776086e-03	8.827007e-03	8.797638e-03	8.776686e-03	8.770676e-03	8.732368e-03	8.744920e-03	8.808647e-03	8.681697e-03	8.778483e-03
0.220220	8.957388e-03	1.274708e-04	8.965830e-03	9.017762e-03	8.992404e-03	8.963935e-03	8.953591e-03	8.924246e-03	8.928411e-03	8.998833e-03	8.861007e-03	8.967857e-03
0.230230	9.150810e-03	1.372125e-04	9.161111e-03	9.213945e-03	9.192434e-03	9.156546e-03	9.141999e-03	9.121392e-03	9.117391e-03	9.194420e-03	9.046131e-03	9.162729e-03
0.240240	9.349779e-03	1.471643e-04	9.362019e-03	9.415648e-03	9.397820e-03	9.354611e-03	9.335993e-03	9.323896e-03	9.311953e-03	9.395500e-03	9.237160e-03	9.363188e-03
0.250250	9.554384e-03	1.571984e-04	9.568642e-03	9.622958e-03	9.608648e-03	9.558221e-03	9.535665e-03	9.531848e-03	9.512191e-03	9.602163e-03	9.434186e-03	9.569323e-03
0.260260	9.764717e-03	1.672200e-04	9.781070e-03	9.835964e-03	9.825007e-03	9.767467e-03	9.741107e-03	9.745336e-03	9.718195e-03	9.814500e-03	9.637299e-03	9.781224e-03
0.270270	9.980865e-03	1.771585e-04	9.999390e-03	1.005476e-02	1.004698e-02	9.982439e-03	9.952409e-03	9.964450e-03	9.930057e-03	1.003260e-02	9.846589e-03	9.998978e-03
0.280280	1.020292e-02	1.869612e-04	1.022369e-02	1.027942e-02	1.027467e-02	1.020323e-02	1.016966e-02	1.018928e-02	1.014787e-02	1.025655e-02	1.006215e-02	1.022267e-02
0.290290	1.043096e-02	1.965881e-04	1.045405e-02	1.051004e-02	1.050814e-02	1.042992e-02	1.039295e-02	1.041991e-02	1.037171e-02	1.048645e-02	1.028405e-02	1.045240e-02
0.300300	1.066509e-02	2.060090e-04	1.069057e-02	1.074671e-02	1.074749e-02	1.066260e-02	1.062237e-02	1.065642e-02	1.060169e-02	1.072237e-02	1.051240e-02	1.068823e-02
0.310310	1.090537e-02	2.152011e-04	1.093332e-02	1.098950e-02	1.099280e-02	1.090136e-02	1.085801e-02	1.089891e-02	1.083788e-02	1.096440e-02	1.074728e-02	1.093027e-02
0.320320	1.115191e-02	2.241472e-04	1.118239e-02	1.123851e-02	1.124416e-02	1.114629e-02	1.109995e-02	1.114746e-02	1.108037e-02	1.121264e-02	1.098876e-02	1.117858e-02
0.330330	1.140478e-02	2.328343e-04	1.143787e-02	1.149381e-02	1.150164e-02	1.139747e-02	1.134828e-02	1.140216e-02	1.132925e-02	1.146716e-02	1.123694e-02	1.143327e-02
0.340340	1.166407e-02	2.412529e-04	1.169982e-02	1.175549e-02	1.176534e-02	1.165499e-02	1.160308e-02	1.166308e-02	1.158460e-02	1.172806e-02	1.149189e-02	1.169440e-02
0.350350	1.192986e-02	2.493964e-04	1.196834e-02	1.202363e-02	1.203533e-02	1.191892e-02	1.186444e-02	1.193031e-02	1.184651e-02	1.199540e-02	1.175370e-02	1.196205e-02
0.360360	1.220223e-02	2.572604e-04	1.224351e-02	1.229831e-02	1.231169e-02	1.218935e-02	1.213244e-02	1.220393e-02	1.211505e-02	1.226928e-02	1.202244e-02	1.223632e-02
0.370370	1.248126e-02	2.648421e-04	1.252539e-02	1.257961e-02	1.259450e-02	1.246637e-02	1.240716e-02	1.248403e-02	1.239032e-02	1.254977e-02	1.229820e-02	1.251727e-02
0.380380	1.276703e-02	2.721407e-04	1.281407e-02	1.286760e-02	1.288384e-02	1.275005e-02	1.268868e-02	1.277067e-02	1.267239e-02	1.283696e-02	1.258104e-02	1.280498e-02
0.390390	1.305961e-02	2.791565e-04	1.310962e-02	1.316237e-02	1.317978e-02	1.304047e-02	1.297708e-02	1.306395e-02	1.296134e-02	1.313092e-02	1.287105e-02	1.309953e-02
0.400400	1.335909e-02	2.858909e-04	1.341212e-02	1.346397e-02	1.348241e-02	1.333771e-02	1.327244e-02	1.336393e-02	1.325724e-02	1.343173e-02	1.316830e-02	1.340100e-02
0.410410	1.366552e-02	2.923464e-04	1.372164e-02	1.377250e-02	1.379179e-02	1.364184e-02	1.357483e-02	1.367069e-02	1.356018e-02	1.373947e-02	1.347286e-02	1.370945e-02
0.420420	1.397900e-02	2.985264e-04	1.403824e-02	1.408802e-02	1.410800e-02	1.395294e-02	1.388433e-02	1.398431e-02	1.387023e-02	1.405420e-02	1.378479e-02	1.402496e-02
0.430430	1.429959e-02	3.044352e-04	1.436201e-02	1.441060e-02	1.443110e-02	1.427109e-02	1.420100e-02	1.430485e-02	1.418746e-02	1.437600e-02	1.410417e-02	1.434759e-02
0.440440	1.462735e-02	3.100776e-04	1.469300e-02	1.474030e-02	1.476118e-02	1.459634e-02	1.452493e-02	1.463240e-02	1.451194e-02	1.470495e-02	1.443106e-02	1.467742e-02
0.450450	1.496236e-02	3.154594e-04	1.503128e-02	1.507721e-02	1.509829e-02	1.492878e-02	1.485617e-02	1.496702e-02	1.484375e-02	1.504110e-02	1.476553e-02	1.501451e-02
0.460460	1.530469e-02	3.205867e-04	1.537691e-02	1.542138e-02	1.544251e-02	1.526847e-02	1.519481e-02	1.530877e-02	1.518294e-02	1.538454e-02	1.510764e-02	1.535892e-02
0.470470	1.565439e-02	3.254663e-04	1.572997e-02	1.577287e-02	1.579389e-02	1.561548e-02	1.554089e-02	1.565772e-02	1.552959e-02	1.573531e-02	1.545745e-02	1.571072e-02
0.480480	1.601153e-02	3.301056e-04	1.609050e-02	1.613175e-02	1.615251e-02	1.596988e-02	1.589449e-02	1.601395e-02	1.588376e-02	1.609350e-02	1.581502e-02	1.606998e-02
0.490490	1.637618e-02	3.345125e-04	1.645856e-02	1.649807e-02	1.651842e-02	1.633172e-02	1.625568e-02	1.637750e-02	1.624551e-02	1.645916e-02	1.618040e-02	1.643674e-02
0.500501	1.674838e-02	3.386951e-04	1.683422e-02	1.687190e-02	1.689168e-02	1.670106e-02	1.662450e-02	1.674845e-02	1.661490e-02	1.683234e-02	1.655365e-02	1.681106e-02
0.510511	1.712820e-02	3.426623e-04	1.721753e-02	1.725329e-02	1.727235e-02	1.707797e-02	1.700101e-02	1.712685e-02	1.699200e-02	1.721312e-02	1.693483e-02	1.719301e-02
0.520521	1.751568e-02	3.464233e-04	1.760853e-02	1.764230e-02	1.766049e-02	1.746250e-02	1.738528e-02	1.751276e-02	1.737685e-02	1.760154e-02	1.732397e-02	1.758263e-02
0.530531	1.791090e-02	3.499875e-04	1.800728e-02	1.803897e-02	1.805615e-02	1.785471e-02	1.777736e-02	1.790623e-02	1.776951e-02	1.799765e-02	1.772113e-02	1.797997e-02
0.540541	1.831388e-02	3.533648e-04	1.841383e-02	1.844336e-02	1.845938e-02	1.825465e-02	1.817729e-02	1.830731e-02	1.817004e-02	1.840152e-02	1.812635e-02	1.838509e-02
0.550551	1.872469e-02	3.565655e-04	1.882822e-02	1.885551e-02	1.887023e-02	1.866237e-02	1.858513e-02	1.871607e-02	1.857848e-02	1.881319e-02	1.853968e-02	1.879802e-02
0.560561	1.914337e-02	3.596001e-04	1.925049e-02	1.927547e-02	1.928875e-02	1.907792e-02	1.900093e-02	1.913254e-02	1.899488e-02	1.923271e-02	1.896115e-02	1.921882e-02
0.570571	1.956995e-02	3.624792e-04	1.968069e-02	1.970328e-02	1.971498e-02	1.950134e-02	1.942472e-02	1.955678e-02	1.941928e-02	1.966012e-02	1.939080e-02	1.964752e-02
0.580581	2.000449e-02	3.652140e-04	2.011886e-02	2.013899e-02	2.014897e-02	1.993269e-02	1.985656e-02	1.998882e-02	1.985173e-02	2.009546e-02	1.982867e-02	2.008417e-02
0.590591	2.044702e-02	3.678157e-04	2.056502e-02	2.058262e-02	2.059076e-02	2.037199e-02	2.029648e-02	2.042871e-02	2.029227e-02	2.053878e-02	2.027480e-02	2.052880e-02
0.600601	2.089758e-02	3.702955e-04	2.101922e-02	2.103422e-02	2.104038e-02	2.081929e-02	2.074451e-02	2.087649e-02	2.074093e-02	2.099012e-02	2.072920e-02	2.098144e-02
0.610611	2.135620e-02	3.726651e-04	2.148149e-02	2.149382e-02	2.149788e-02	2.127462e-02	2.120069e-02	2.133219e-02	2.119775e-02	2.144950e-02	2.119190e-02	2.144213e-02
0.620621	2.182291e-02	3.749360e-04	2.195184e-02	2.196145e-02	2.196328e-02	2.173803e-02	2.166506e-02	2.179586e-02	2.166276e-02	2.191697e-02	2.166294e-02	2.191089e-02
0.630631	2.229774e-02	3.771199e-04	2.243032e-02	2.243714e-02	2.243661e-02	2.220953e-02	2.213765e-02	2.226752e-02	2.213600e-02	2.239255e-02	2.214233e-02	2.238776e-02
0.640641	2.278072e-02	3.792283e-04	2.291694e-02	2.292091e-02	2.291791e-02	2.268916e-02	2.261847e-02	2.274720e-02	2.261748e-02	2.287627e-02	2.263010e-02	2.287275e-02
0.650651	2.327187e-02	3.812730e-04	2.341172e-02	2.341279e-02	2.340719e-02	2.317695e-02	2.310756e-02	2.323492e-02	2.310724e-02	2.336815e-02	2.312624e-02	2.336589e-02
0.660661	2.377120e-02	3.832655e-04	2.391468e-02	2.391279e-02	2.390449e-02	2.367291e-02	2.360493e-02	2.373073e-02	2.360528e-02	2.386822e-02	2.363079e-02	2.386720e-02
0.670671	2.427875e-02	3.852172e-04	2.442583e-02	2.442093e-02	2.440982e-02	2.417707e-02	2.411061e-02	2.423462e-02	2.411164e-02	2.437650e-02	2.414375e-02	2.437669e-02
0.680681	2.479451e-02	3.871393e-04	2.494519e-02	2.493723e-02	2.492320e-02	2.468945e-02	2.462461e-02	2.474663e-02	2.462633e-02	2.489300e-02	2.466512e-02	2.489437e-02
0.690691	2.531851e-02	3.890428e-04	2.547276e-02	2.546170e-02	2.544464e-02	2.521005e-02	2.514693e-02	2.526677e-02	2.514936e-02	2.541774e-02	2.519492e-02	2.542026e-02
0.700701	2.585075e-02	3.909385e-04	2.600855e-02	2.599434e-02	2.597416e-02	2.573889e-02	2.567760e-02	2.579505e-02	2.568073e-02	2.595072e-02	2.573313e-02	2.595435e-02
0.710711	2.639124e-02	3.928366e-04	2.655257e-02	2.653517e-02	2.651176e-02	2.627599e-02	2.621661e-02	2.633148e-02	2.622047e-02	2.649196e-02	2.627977e-02	2.649667e-02
0.720721	2.693999e-02	3.947473e-04	2.710481e-02	2.708418e-02	2.705745e-02	2.682134e-02	2.676397e-02	2.687607e-02	2.676856e-02	2.704146e-02	2.683482e-02	2.704719e-02
0.730731	2.749698e-02	3.966800e-04	2.766527e-02	2.764138e-02	2.761124e-02	2.737495e-02	2.731969e-02	2.742883e-02	2.732501e-02	2.759922e-02	2.739827e-02	2.760593e-02
0.740741	2.806222e-02	3.986439e-04	2.823394e-02	2.820675e-02	2.817312e-02	2.793681e-02	2.788375e-02	2.798975e-02	2.788982e-02	2.816524e-02	2.797011e-02	2.817288e-02
0.750751	2.863570e-02	4.006475e-04	2.881082e-02	2.878031e-02	2.874309e-02	2.850693e-02	2.845615e-02	2.855883e-02	2.846298e-02	2.873951e-02	2.855033e-02	2.874802e-02
0.760761	2.921741e-02	4.026988e-04	2.939589e-02	2.936202e-02	2.932115e-02	2.908529e-02	2.903688e-02	2.913606e-02	2.904448e-02	2.932203e-02	2.913892e-02	2.933135e-02
0.770771	2.980734e-02	4.048051e-04	2.998913e-02	2.995189e-02	2.990727e-02	2.967189e-02	2.962593e-02	2.972145e-02	2.963432e-02	2.991279e-02	2.973584e-02	2.992286e-02
0.780781	3.040547e-02	4.069731e-04	3.059053e-02	3.054989e-02	3.050147e-02	3.026672e-02	3.022329e-02	3.031497e-02	3.023247e-02	3.051176e-02	3.034107e-02	3.052252e-02
0.790791	3.101178e-02	4.092087e-04	3.120007e-02	3.115601e-02	3.110370e-02	3.086975e-02	3.082893e-02	3.091662e-02	3.083891e-02	3.111894e-02	3.095459e-02	3.113031e-02
0.800801	3.162626e-02	4.115173e-04	3.181771e-02	3.177022e-02	3.171397e-02	3.148097e-02	3.144283e-02	3.152637e-02	3.145362e-02	3.173431e-02	3.157636e-02	3.174621e-02
0.810811	3.224887e-02	4.139034e-04	3.244344e-02	3.239250e-02	3.233224e-02	3.210035e-02	3.206496e-02	3.214421e-02	3.207659e-02	3.235783e-02	3.220634e-02	3.237019e-02
0.820821	3.287958e-02	4.163707e-04	3.307721e-02	3.302282e-02	3.295849e-02	3.272787e-02	3.269531e-02	3.277010e-02	3.270777e-02	3.298948e-02	3.284451e-02	3.300223e-02
0.830831	3.351836e-02	4.189221e-04	3.371899e-02	3.366114e-02	3.359269e-02	3.336350e-02	3.333382e-02	3.340403e-02	3.334713e-02	3.362924e-02	3.349082e-02	3.364227e-02
0.840841	3.416519e-02	4.215599e-04	3.436875e-02	3.430743e-02	3.423482e-02	3.400721e-02	3.398048e-02	3.404595e-02	3.399465e-02	3.427706e-02	3.414522e-02	3.429029e-02
0.850851	3.482000e-02	4.242853e-04	3.502644e-02	3.496165e-02	3.488482e-02	3.465895e-02	3.463523e-02	3.469585e-02	3.465028e-02	3.493291e-02	3.480766e-02	3.494625e-02
0.860861	3.548278e-02	4.270990e-04	3.569201e-02	3.562376e-02	3.554268e-02	3.531869e-02	3.529804e-02	3.535367e-02	3.531397e-02	3.559675e-02	3.547810e-02	3.561010e-02
0.870871	3.615346e-02	4.300007e-04	3.636542e-02	3.629371e-02	3.620833e-02	3.598639e-02	3.596886e-02	3.601937e-02	3.598569e-02	3.626853e-02	3.615647e-02	3.628179e-02
0.880881	3.683199e-02	4.329895e-04	3.704661e-02	3.697146e-02	3.688174e-02	3.666199e-02	3.664764e-02	3.669292e-02	3.666537e-02	3.694821e-02	3.684272e-02	3.696127e-02
0.890891	3.751834e-02	4.360635e-04	3.773554e-02	3.765694e-02	3.756287e-02	3.734545e-02	3.733433e-02	3.737427e-02	3.735298e-02	3.763573e-02	3.753678e-02	3.764849e-02
0.900901	3.821243e-02	4.392203e-04	3.843212e-02	3.835011e-02	3.825165e-02	3.803671e-02	3.802886e-02	3.806335e-02	3.804845e-02	3.833103e-02	3.823859e-02	3.834339e-02
0.910911	3.891420e-02	4.424568e-04	3.913632e-02	3.905089e-02	3.894803e-02	3.873572e-02	3.873118e-02	3.876012e-02	3.875171e-02	3.903407e-02	3.894808e-02	3.904590e-02
0.920921	3.962360e-02	4.457690e-04	3.984805e-02	3.975924e-02	3.965195e-02	3.944241e-02	3.944123e-02	3.946452e-02	3.946272e-02	3.974478e-02	3.966518e-02	3.975596e-02
0.930931	4.034056e-02	4.491526e-04	4.056725e-02	4.047508e-02	4.036335e-02	4.015672e-02	4.015893e-02	4.017649e-02	4.018139e-02	4.046308e-02	4.038980e-02	4.047350e-02
0.940941	4.106500e-02	4.526023e-04	4.129385e-02	4.119835e-02	4.108216e-02	4.087859e-02	4.088422e-02	4.089596e-02	4.090766e-02	4.118892e-02	4.112188e-02	4.119845e-02
0.950951	4.179686e-02	4.561127e-04	4.202776e-02	4.192896e-02	4.180831e-02	4.160793e-02	4.161702e-02	4.162286e-02	4.164145e-02	4.192222e-02	4.186132e-02	4.193073e-02
0.960961	4.253604e-02	4.596775e-04	4.276892e-02	4.266684e-02	4.254174e-02	4.234468e-02	4.235725e-02	4.235711e-02	4.238269e-02	4.266290e-02	4.260803e-02	4.267026e-02
0.970971	4.328248e-02	4.632901e-04	4.351722e-02	4.341191e-02	4.328235e-02	4.308875e-02	4.310483e-02	4.309865e-02	4.313129e-02	4.341089e-02	4.336194e-02	4.341696e-02
0.980981	4.403609e-02	4.669437e-04	4.427260e-02	4.416409e-02	4.403008e-02	4.384007e-02	4.385968e-02	4.384739e-02	4.388717e-02	4.416610e-02	4.412294e-02	4.417075e-02
0.990991	4.479677e-02	4.706306e-04	4.503495e-02	4.492329e-02	4.478484e-02	4.459855e-02	4.462170e-02	4.460325e-02	4.465023e-02	4.492844e-02	4.489094e-02	4.493153e-02
1.001001	4.556444e-02	4.743433e-04	4.580418e-02	4.568942e-02	4.554654e-02	4.536409e-02	4.539081e-02	4.536614e-02	4.542039e-02	4.569782e-02	4.566583e-02	4.569921e-02
1.011011	4.633900e-02	4.780738e-04	4.658019e-02	4.646237e-02	4.631509e-02	4.613661e-02	4.616690e-02	4.613598e-02	4.619755e-02	4.647415e-02	4.644751e-02	4.647369e-02
1.021021	4.712036e-02	4.818138e-04	4.736289e-02	4.724206e-02	4.709039e-02	4.691601e-02	4.694988e-02	4.691266e-02	4.698161e-02	4.725733e-02	4.723587e-02	4.725487e-02
1.031031	4.790840e-02	4.855550e-04	4.815216e-02	4.802838e-02	4.787235e-02	4.770218e-02	4.773965e-02	4.769609e-02	4.777247e-02	4.804726e-02	4.803080e-02	4.804266e-02
1.041041	4.870303e-02	4.892887e-04	4.894790e-02	4.882123e-02	4.866087e-02	4.849503e-02	4.853609e-02	4.848617e-02	4.857001e-02	4.884383e-02	4.883219e-02	4.883693e-02
1.051051	4.950413e-02	4.930065e-04	4.975001e-02	4.962050e-02	4.945584e-02	4.929445e-02	4.933910e-02	4.928279e-02	4.937413e-02	4.964694e-02	4.963992e-02	4.963758e-02
1.061061	5.031159e-02	4.966994e-04	5.055835e-02	5.042607e-02	5.025716e-02	5.010032e-02	5.014856e-02	5.008586e-02	5.018472e-02	5.045647e-02	5.045386e-02	5.044450e-02
1.071071	5.112529e-02	5.003590e-04	5.137282e-02	5.123783e-02	5.106471e-02	5.091253e-02	5.096436e-02	5.089524e-02	5.100165e-02	5.127231e-02	5.127390e-02	5.125757e-02
1.081081	5.194512e-02	5.039764e-04	5.219329e-02	5.205566e-02	5.187838e-02	5.173097e-02	5.178638e-02	5.171084e-02	5.182481e-02	5.209435e-02	5.209990e-02	5.207666e-02
1.091091	5.277095e-02	5.075430e-04	5.301964e-02	5.287945e-02	5.269804e-02	5.255551e-02	5.261448e-02	5.253252e-02	5.265408e-02	5.292245e-02	5.293172e-02	5.290166e-02
1.101101	5.360266e-02	5.110504e-04	5.385173e-02	5.370905e-02	5.352358e-02	5.338603e-02	5.344855e-02	5.336018e-02	5.348931e-02	5.375649e-02	5.376925e-02	5.373243e-02
1.111111	5.444011e-02	5.144902e-04	5.468945e-02	5.454435e-02	5.435488e-02	5.422239e-02	5.428845e-02	5.419368e-02	5.433039e-02	5.459634e-02	5.461233e-02	5.456884e-02
1.121121	5.528317e-02	5.178541e-04	5.553264e-02	5.538522e-02	5.519179e-02	5.506448e-02	5.513405e-02	5.503289e-02	5.517718e-02	5.544188e-02	5.546084e-02	5.541077e-02
1.131131	5.613171e-02	5.211341e-04	5.638118e-02	5.623150e-02	5.603420e-02	5.591215e-02	5.598521e-02	5.587769e-02	5.602953e-02	5.629296e-02	5.631461e-02	5.625806e-02
1.141141	5.698558e-02	5.243225e-04	5.723493e-02	5.708308e-02	5.688196e-02	5.676527e-02	5.684179e-02	5.672794e-02	5.688732e-02	5.714945e-02	5.717351e-02	5.711059e-02
1.151151	5.784465e-02	5.274118e-04	5.809373e-02	5.793980e-02	5.773494e-02	5.762369e-02	5.770364e-02	5.758349e-02	5.775039e-02	5.801119e-02	5.803738e-02	5.796820e-02
1.161161	5.870876e-02	5.303948e-04	5.895743e-02	5.880153e-02	5.859300e-02	5.848727e-02	5.857062e-02	5.844422e-02	5.861860e-02	5.887806e-02	5.890607e-02	5.883076e-02
1.171171	5.957776e-02	5.332645e-04	5.982590e-02	5.966810e-02	5.945599e-02	5.935586e-02	5.944258e-02	5.930996e-02	5.949179e-02	5.974989e-02	5.977943e-02	5.969810e-02
1.181181	6.045151e-02	5.360145e-04	6.069898e-02	6.053937e-02	6.032376e-02	6.022931e-02	6.031936e-02	6.018058e-02	6.036981e-02	6.062654e-02	6.065729e-02	6.057008e-02
1.191191	6.132984e-02	5.386386e-04	6.157650e-02	6.141519e-02	6.119616e-02	6.110746e-02	6.120081e-02	6.105592e-02	6.125251e-02	6.150785e-02	6.153949e-02	6.144654e-02
1.201201	6.221261e-02	5.411310e-04	6.245831e-02	6.229540e-02	6.207304e-02	6.199017e-02	6.208676e-02	6.193583e-02	6.213972e-02	6.239367e-02	6.242587e-02	6.232732e-02
1.211211	6.309964e-02	5.434865e-04	6.334424e-02	6.317984e-02	6.295424e-02	6.287726e-02	6.297706e-02	6.282015e-02	6.303128e-02	6.328382e-02	6.331625e-02	6.321226e-02
1.221221	6.399077e-02	5.457002e-04	6.423413e-02	6.406834e-02	6.383960e-02	6.376858e-02	6.387153e-02	6.370871e-02	6.392702e-02	6.417815e-02	6.421047e-02	6.410119e-02
1.231231	6.488584e-02	5.477677e-04	6.512781e-02	6.496073e-02	6.472895e-02	6.466395e-02	6.477000e-02	6.460136e-02	6.482678e-02	6.507649e-02	6.510835e-02	6.499394e-02
1.241241	6.578467e-02	5.496852e-04	6.602512e-02	6.585686e-02	6.562213e-02	6.556321e-02	6.567232e-02	6.549793e-02	6.573038e-02	6.597866e-02	6.600972e-02	6.589035e-02
1.251251	6.668709e-02	5.514495e-04	6.692586e-02	6.675654e-02	6.651898e-02	6.646619e-02	6.657829e-02	6.639824e-02	6.663764e-02	6.688450e-02	6.691439e-02	6.679023e-02
1.261261	6.759292e-02	5.530577e-04	6.782988e-02	6.765960e-02	6.741931e-02	6.737271e-02	6.748774e-02	6.730213e-02	6.754839e-02	6.779383e-02	6.782218e-02	6.769342e-02
1.271271	6.850199e-02	5.545078e-04	6.873698e-02	6.856587e-02	6.832296e-02	6.828258e-02	6.840050e-02	6.820942e-02	6.846245e-02	6.870647e-02	6.873291e-02	6.859974e-02
1.281281	6.941411e-02	5.557982e-04	6.964698e-02	6.947515e-02	6.922974e-02	6.919564e-02	6.931637e-02	6.911993e-02	6.937963e-02	6.962224e-02	6.964640e-02	6.950899e-02
1.291291	7.032910e-02	5.569282e-04	7.055971e-02	7.038728e-02	7.013948e-02	7.011170e-02	7.023518e-02	7.003349e-02	7.029975e-02	7.054095e-02	7.056245e-02	7.042101e-02
1.301301	7.124677e-02	5.578975e-04	7.147497e-02	7.130207e-02	7.105199e-02	7.103056e-02	7.115673e-02	7.094989e-02	7.122262e-02	7.146241e-02	7.148086e-02	7.133559e-02
1.311311	7.216693e-02	5.587067e-04	7.239257e-02	7.221931e-02	7.196709e-02	7.195205e-02	7.208084e-02	7.186897e-02	7.214804e-02	7.238644e-02	7.240146e-02	7.225255e-02
1.321321	7.308940e-02	5.593571e-04	7.331233e-02	7.313884e-02	7.288459e-02	7.287597e-02	7.300730e-02	7.279053e-02	7.307582e-02	7.331285e-02	7.332403e-02	7.317171e-02
1.331331	7.401397e-02	5.598508e-04	7.423404e-02	7.406045e-02	7.380429e-02	7.380213e-02	7.393593e-02	7.371438e-02	7.400578e-02	7.424144e-02	7.424839e-02	7.409286e-02
1.341341	7.494045e-02	5.601907e-04	7.515752e-02	7.498395e-02	7.472602e-02	7.473033e-02	7.486652e-02	7.464033e-02	7.493770e-02	7.517201e-02	7.517432e-02	7.501580e-02
1.351351	7.586864e-02	5.603804e-04	7.608255e-02	7.590914e-02	7.564956e-02	7.566037e-02	7.579888e-02	7.556817e-02	7.587138e-02	7.610436e-02	7.610164e-02	7.594035e-02
1.361361	7.679834e-02	5.604247e-04	7.700895e-02	7.683582e-02	7.657473e-02	7.659205e-02	7.673280e-02	7.649772e-02	7.680663e-02	7.703829e-02	7.703013e-02	7.686630e-02
