# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
4.008000000000000451e-02 5.046080350875854492e-01 2.607562346383929253e-03 5.035905838012695312e-01 5.029247403144836426e-01 5.050421953201293945e-01 5.050859451293945312e-01 5.043603777885437012e-01 5.042871236801147461e-01 5.048433542251586914e-01 5.052818059921264648e-01 5.046761631965637207e-01 5.059661865234375000e-01
4.408800000000000219e-02 5.526661872863769531e-01 1.858524512499570847e-03 5.522560477256774902e-01 5.513747930526733398e-01 5.530807971954345703e-01 5.528011322021484375e-01 5.526364445686340332e-01 5.525276660919189453e-01 5.529489517211914062e-01 5.530971884727478027e-01 5.522591471672058105e-01 5.536567568778991699e-01
4.809599999999999986e-02 6.027603745460510254e-01 1.540716388262808323e-03 6.029713749885559082e-01 6.018715500831604004e-01 6.031514406204223633e-01 6.025463342666625977e-01 6.029517650604248047e-01 6.028056740760803223e-01 6.030892729759216309e-01 6.029417514801025391e-01 6.018741726875305176e-01 6.033756732940673828e-01
5.210400000000000448e-02 6.545792818069458008e-01 1.914441818371415138e-03 6.554195284843444824e-01 6.541002988815307617e-01 6.549425125122070312e-01 6.540142893791198730e-01 6.549929380416870117e-01 6.548073291778564453e-01 6.549524068832397461e-01 6.545066833496093750e-01 6.532154083251953125e-01 6.548151373863220215e-01
5.611200000000000215e-02 7.078306674957275391e-01 2.710290485993027687e-03 7.093028426170349121e-01 7.077654004096984863e-01 7.081616520881652832e-01 7.069154977798461914e-01 7.084651589393615723e-01 7.082389593124389648e-01 7.082452178001403809e-01 7.075014710426330566e-01 7.059958577156066895e-01 7.076864242553710938e-01
6.012000000000000677e-02 7.622405886650085449e-01 3.653916763141751289e-03 7.643424272537231445e-01 7.625903487205505371e-01 7.625348567962646484e-01 7.609795928001403809e-01 7.630927562713623047e-01 7.628245949745178223e-01 7.626932859420776367e-01 7.616542577743530273e-01 7.599462866783142090e-01 7.617186903953552246e-01
6.412800000000000444e-02 8.175537586212158203e-01 4.642021376639604568e-03 8.202783465385437012e-01 8.183164596557617188e-01 8.178063631057739258e-01 8.159534931182861328e-01 8.186184763908386230e-01 8.183073997497558594e-01 8.180407285690307617e-01 8.167113065719604492e-01 8.148154020309448242e-01 8.166591525077819824e-01
6.813600000000000212e-02 8.735319972038269043e-01 5.633611232042312622e-03 8.768683671951293945e-01 8.747035264968872070e-01 8.737382888793945312e-01 8.716021776199340820e-01 8.748024702072143555e-01 8.744477033615112305e-01 8.740492463111877441e-01 8.724364638328552246e-01 8.703692555427551270e-01 8.722726106643676758e-01
7.214399999999999979e-02 9.299551248550415039e-01 6.608569994568824768e-03 9.338879585266113281e-01 9.315288662910461426e-01 9.301098585128784180e-01 9.277068972587585449e-01 9.314227104187011719e-01 9.310237765312194824e-01 9.304975867271423340e-01 9.286105036735534668e-01 9.263907670974731445e-01 9.283406734466552734e-01
7.615200000000001135e-02 9.866185188293457031e-01 7.554551120847463608e-03 9.911298155784606934e-01 9.885855317115783691e-01 9.867170453071594238e-01 9.840658903121948242e-01 9.882733821868896484e-01 9.878304004669189453e-01 9.871814846992492676e-01 9.850305914878845215e-01 9.826784133911132812e-01 9.846612811088562012e-01
8.016000000000000902e-02 1.043334007263183594e+00 8.462565951049327850e-03 1.048401951789855957e+00 1.045683860778808594e+00 1.043371319770812988e+00 1.040492296218872070e+00 1.045165300369262695e+00 1.044677853584289551e+00 1.043912410736083984e+00 1.041509628295898438e+00 1.039046883583068848e+00 1.041047930717468262e+00
8.416800000000000670e-02 1.099928736686706543e+00 9.326375089585781097e-03 1.105528950691223145e+00 1.102648973464965820e+00 1.099900245666503906e+00 1.096814632415771484e+00 1.101923704147338867e+00 1.101393222808837891e+00 1.100517034530639648e+00 1.097875714302062988e+00 1.095325112342834473e+00 1.097329139709472656e+00
8.817600000000000438e-02 1.156244039535522461e+00 1.014058012515306473e-02 1.162349939346313477e+00 1.159320831298828125e+00 1.156144618988037109e+00 1.152875781059265137e+00 1.158389568328857422e+00 1.157816290855407715e+00 1.156836867332458496e+00 1.153971552848815918e+00 1.151356697082519531e+00 1.153347849845886230e+00
9.218400000000000205e-02 1.212135076522827148e+00 1.090114004909992218e-02 1.218717455863952637e+00 1.215553283691406250e+00 1.211960434913635254e+00 1.208531975746154785e+00 1.214416980743408203e+00 1.213802218437194824e+00 1.212726831436157227e+00 1.209652781486511230e+00 1.206997990608215332e+00 1.208960056304931641e+00
9.619199999999999973e-02 1.267470121383666992e+00 1.160517986863851547e-02 1.274499058723449707e+00 1.271213412284851074e+00 1.267215967178344727e+00 1.263652205467224121e+00 1.269874095916748047e+00 1.269218921661376953e+00 1.268055915832519531e+00 1.264788985252380371e+00 1.262118816375732422e+00 1.264035701751708984e+00
1.002000000000000113e-01 1.322130322456359863e+00 1.224954612553119659e-02 1.329572916030883789e+00 1.326181054115295410e+00 1.321792364120483398e+00 1.318118453025817871e+00 1.324640035629272461e+00 1.323946952819824219e+00 1.322703719139099121e+00 1.319261074066162109e+00 1.316600441932678223e+00 1.318455815315246582e+00
1.042080000000000090e-01 1.376007199287414551e+00 1.283277850598096848e-02 1.383830904960632324e+00 1.380348086357116699e+00 1.375582218170166016e+00 1.371823310852050781e+00 1.378607511520385742e+00 1.377878189086914062e+00 1.376564025878906250e+00 1.372962594032287598e+00 1.370336413383483887e+00 1.372113466262817383e+00
1.082160000000000066e-01 1.429005146026611328e+00 1.335320249199867249e-02 1.437174916267395020e+00 1.433616399765014648e+00 1.428489327430725098e+00 1.424670338630676270e+00 1.431679368019104004e+00 1.430916547775268555e+00 1.429540038108825684e+00 1.425796866416931152e+00 1.423230171203613281e+00 1.424912929534912109e+00
1.122240000000000043e-01 1.481037735939025879e+00 1.381105184555053711e-02 1.489518404006958008e+00 1.485900878906250000e+00 1.480427980422973633e+00 1.476573824882507324e+00 1.483769178390502930e+00 1.482974767684936523e+00 1.481545448303222656e+00 1.477678775787353516e+00 1.475194811820983887e+00 1.476767301559448242e+00
1.162320000000000020e-01 1.532027602195739746e+00 1.420500501990318298e-02 1.540784478187561035e+00 1.537122964859008789e+00 1.531321287155151367e+00 1.527457475662231445e+00 1.534799814224243164e+00 1.533978700637817383e+00 1.532504439353942871e+00 1.528531670570373535e+00 1.526154994964599609e+00 1.527601242065429688e+00
1.202400000000000135e-01 1.581908345222473145e+00 1.453578192740678787e-02 1.590905070304870605e+00 1.587215781211853027e+00 1.581102848052978516e+00 1.577253222465515137e+00 1.584704637527465820e+00 1.583858728408813477e+00 1.582349538803100586e+00 1.578288555145263672e+00 1.576041936874389648e+00 1.577346920967102051e+00
1.242480000000000112e-01 1.630621433258056641e+00 1.480394043028354645e-02 1.639821290969848633e+00 1.636120319366455078e+00 1.629714369773864746e+00 1.625902771949768066e+00 1.633424401283264160e+00 1.632557868957519531e+00 1.631023168563842773e+00 1.626890420913696289e+00 1.624796271324157715e+00 1.625945448875427246e+00
1.282560000000000089e-01 1.678114414215087891e+00 1.501062512397766113e-02 1.687482476234436035e+00 1.683785200119018555e+00 1.677104234695434570e+00 1.673354029655456543e+00 1.680907964706420898e+00 1.680024623870849609e+00 1.678472518920898438e+00 1.674286603927612305e+00 1.672366380691528320e+00 1.673345088958740234e+00
1.322640000000000204e-01 1.724344491958618164e+00 1.515671145170927048e-02 1.733844876289367676e+00 1.730166673660278320e+00 1.723230600357055664e+00 1.719563484191894531e+00 1.727111697196960449e+00 1.726216435432434082e+00 1.724656343460083008e+00 1.720433354377746582e+00 1.718707442283630371e+00 1.719502329826354980e+00
1.362720000000000042e-01 1.769275307655334473e+00 1.524407230317592621e-02 1.778872370719909668e+00 1.775229096412658691e+00 1.768056511878967285e+00 1.764493823051452637e+00 1.771999359130859375e+00 1.771096706390380859e+00 1.769537925720214844e+00 1.765294551849365234e+00 1.763781905174255371e+00 1.764380216598510742e+00
1.402800000000000158e-01 1.812874555587768555e+00 1.527487393468618393e-02 1.822534561157226562e+00 1.818940758705139160e+00 1.811550855636596680e+00 1.808113098144531250e+00 1.815540909767150879e+00 1.814635038375854492e+00 1.813085913658142090e+00 1.808838367462158203e+00 1.807557225227355957e+00 1.807947397232055664e+00
1.442879999999999996e-01 1.855120539665222168e+00 1.525035407394170761e-02 1.864807486534118652e+00 1.861278533935546875e+00 1.853690981864929199e+00 1.850397229194641113e+00 1.857712388038635254e+00 1.856807708740234375e+00 1.855277299880981445e+00 1.851041316986083984e+00 1.850009202957153320e+00 1.850179076194763184e+00
1.482960000000000111e-01 1.895991444587707520e+00 1.517370156943798065e-02 1.905673384666442871e+00 1.902221918106079102e+00 1.894456982612609863e+00 1.891326427459716797e+00 1.898493528366088867e+00 1.897596716880798340e+00 1.896092891693115234e+00 1.891883492469787598e+00 1.891115307807922363e+00 1.891054511070251465e+00
1.523040000000000227e-01 1.935474634170532227e+00 1.504856254905462265e-02 1.945118665695190430e+00 1.941759109497070312e+00 1.933836102485656738e+00 1.930884361267089844e+00 1.937872409820556641e+00 1.936987996101379395e+00 1.935518980026245117e+00 1.931349635124206543e+00 1.930860161781311035e+00 1.930559992790222168e+00
1.563120000000000065e-01 1.973559379577636719e+00 1.487571652978658676e-02 1.983133554458618164e+00 1.979879617691040039e+00 1.971817970275878906e+00 1.969062209129333496e+00 1.975838422775268555e+00 1.974972367286682129e+00 1.973546028137207031e+00 1.969431638717651367e+00 1.969233274459838867e+00 1.968683838844299316e+00
1.603200000000000180e-01 2.010240793228149414e+00 1.465949323028326035e-02 2.019714832305908203e+00 2.016578912734985352e+00 2.008398532867431641e+00 2.005852937698364258e+00 2.012387752532958984e+00 2.011545419692993164e+00 2.010169267654418945e+00 2.006122350692749023e+00 2.006227493286132812e+00 2.005421400070190430e+00
1.643280000000000018e-01 2.045517444610595703e+00 1.440344844013452530e-02 2.054861545562744141e+00 2.051855802536010742e+00 2.043575286865234375e+00 2.041253805160522461e+00 2.047518491744995117e+00 2.046705484390258789e+00 2.045387268066406250e+00 2.041420459747314453e+00 2.041838884353637695e+00 2.040768861770629883e+00
1.683360000000000134e-01 2.079390764236450195e+00 1.411040499806404114e-02 2.088576078414916992e+00 2.085712909698486328e+00 2.077352046966552734e+00 2.075266122817993164e+00 2.081233978271484375e+00 2.080456256866455078e+00 2.079202413558959961e+00 2.075326681137084961e+00 2.076067924499511719e+00 2.074728727340698242e+00
1.723440000000000250e-01 2.111865997314453125e+00 1.378461625427007675e-02 2.120866298675537109e+00 2.118155002593994141e+00 2.109733343124389648e+00 2.107894420623779297e+00 2.113538980484008789e+00 2.112802982330322266e+00 2.111620426177978516e+00 2.107847452163696289e+00 2.108918190002441406e+00 2.107303619384765625e+00
1.763520000000000088e-01 2.142951488494873047e+00 1.342932507395744324e-02 2.151739120483398438e+00 2.149191379547119141e+00 2.140727281570434570e+00 2.139145374298095703e+00 2.144442796707153320e+00 2.143753528594970703e+00 2.142648696899414062e+00 2.138988733291625977e+00 2.140394926071166992e+00 2.138502120971679688e+00
1.803600000000000203e-01 2.172657012939453125e+00 1.305085141211748123e-02 2.181209325790405273e+00 2.178833484649658203e+00 2.170345306396484375e+00 2.169028520584106445e+00 2.173956155776977539e+00 2.173320293426513672e+00 2.172298908233642578e+00 2.168761253356933594e+00 2.170508146286010742e+00 2.168332576751708984e+00
1.843680000000000041e-01 2.200995922088623047e+00 1.265058200806379318e-02 2.209287166595458984e+00 2.207093954086303711e+00 2.198600769042968750e+00 2.197556257247924805e+00 2.202092647552490234e+00 2.201516389846801758e+00 2.200584173202514648e+00 2.197176694869995117e+00 2.199268341064453125e+00 2.196808099746704102e+00
1.883760000000000157e-01 2.227982521057128906e+00 1.223603356629610062e-02 2.235992193222045898e+00 2.233989715576171875e+00 2.225507736206054688e+00 2.224743366241455078e+00 2.228868961334228516e+00 2.228357553482055664e+00 2.227520465850830078e+00 2.224251270294189453e+00 2.226689100265502930e+00 2.223941802978515625e+00
1.923839999999999995e-01 2.253635883331298828e+00 1.181060541421175003e-02 2.261341094970703125e+00 2.259536266326904297e+00 2.251084804534912109e+00 2.250603675842285156e+00 2.254300594329833984e+00 2.253861188888549805e+00 2.253122568130493164e+00 2.250000000000000000e+00 2.252784967422485352e+00 2.249751329421997070e+00
1.963920000000000110e-01 2.277971029281616211e+00 1.138097979128360748e-02 2.285353899002075195e+00 2.283755302429199219e+00 2.275349855422973633e+00 2.275157451629638672e+00 2.278409957885742188e+00 2.278046369552612305e+00 2.277412652969360352e+00 2.274441719055175781e+00 2.277574062347412109e+00 2.274252891540527344e+00
2.004000000000000226e-01 2.301011323928833008e+00 1.095327828079462051e-02 2.308052778244018555e+00 2.306666135787963867e+00 2.298324108123779297e+00 2.298422336578369141e+00 2.301214456558227539e+00 2.300934076309204102e+00 2.300408363342285156e+00 2.297595500946044922e+00 2.301073312759399414e+00 2.297466039657592773e+00
2.044080000000000064e-01 2.322777032852172852e+00 1.053163595497608185e-02 2.329457759857177734e+00 2.328290224075317383e+00 2.320028305053710938e+00 2.320418596267700195e+00 2.322737932205200195e+00 2.322546005249023438e+00 2.322132110595703125e+00 2.319482803344726562e+00 2.323303222656250000e+00 2.319412708282470703e+00
2.084160000000000179e-01 2.343289613723754883e+00 1.012717932462692261e-02 2.349596500396728516e+00 2.348651885986328125e+00 2.340484857559204102e+00 2.341169118881225586e+00 2.343004226684570312e+00 2.342905759811401367e+00 2.342608213424682617e+00 2.340124368667602539e+00 2.344284057617187500e+00 2.340111255645751953e+00
2.124240000000000017e-01 2.362573385238647461e+00 9.743547067046165466e-03 2.368490457534790039e+00 2.367774486541748047e+00 2.359718322753906250e+00 2.360695600509643555e+00 2.362035274505615234e+00 2.362036466598510742e+00 2.361856698989868164e+00 2.359545469284057617e+00 2.364039182662963867e+00 2.359587669372558594e+00
2.164320000000000133e-01 2.380651950836181641e+00 9.389871731400489807e-03 2.386166095733642578e+00 2.385683059692382812e+00 2.377752780914306641e+00 2.379022121429443359e+00 2.379858493804931641e+00 2.379964351654052734e+00 2.379905700683593750e+00 2.377767324447631836e+00 2.382589578628540039e+00 2.377863883972167969e+00
2.204400000000000248e-01 2.397551774978637695e+00 9.075478650629520416e-03 2.402651071548461914e+00 2.402404069900512695e+00 2.394613265991210938e+00 2.396172523498535156e+00 2.396497726440429688e+00 2.396712779998779297e+00 2.396778345108032227e+00 2.394816160202026367e+00 2.399959802627563477e+00 2.394964456558227539e+00
2.244480000000000086e-01 2.413296937942504883e+00 8.806296624243259430e-03 2.417970180511474609e+00 2.417962074279785156e+00 2.410325288772583008e+00 2.412172317504882812e+00 2.411979675292968750e+00 2.412309646606445312e+00 2.412500858306884766e+00 2.410715579986572266e+00 2.416172981262207031e+00 2.410914182662963867e+00
2.284560000000000202e-01 2.427914619445800781e+00 8.591525256633758545e-03 2.432151317596435547e+00 2.432385206222534180e+00 2.424914598464965820e+00 2.427045822143554688e+00 2.426331520080566406e+00 2.426779985427856445e+00 2.427099466323852539e+00 2.425492763519287109e+00 2.431255340576171875e+00 2.425737857818603516e+00
2.324640000000000040e-01 2.441429138183593750e+00 8.436293341219425201e-03 2.445222377777099609e+00 2.445699214935302734e+00 2.438409090042114258e+00 2.440819263458251953e+00 2.439580202102661133e+00 2.440151929855346680e+00 2.440599441528320312e+00 2.439172983169555664e+00 2.445230960845947266e+00 2.439462184906005859e+00
2.364720000000000155e-01 2.453869819641113281e+00 8.346715942025184631e-03 2.457210540771484375e+00 2.457932233810424805e+00 2.450834274291992188e+00 2.453518629074096680e+00 2.451752424240112305e+00 2.452452182769775391e+00 2.453030347824096680e+00 2.451781988143920898e+00 2.458126068115234375e+00 2.452112913131713867e+00
2.404800000000000271e-01 2.465261459350585938e+00 8.325921371579170227e-03 2.468143939971923828e+00 2.469111919403076172e+00 2.462217330932617188e+00 2.465170621871948242e+00 2.462876081466674805e+00 2.463707685470581055e+00 2.464415550231933594e+00 2.463346242904663086e+00 2.469965457916259766e+00 2.463716030120849609e+00
2.444880000000000109e-01 2.475632190704345703e+00 8.372763171792030334e-03 2.478050470352172852e+00 2.479263782501220703e+00 2.472585439682006836e+00 2.475800514221191406e+00 2.472978830337524414e+00 2.473945617675781250e+00 2.474785566329956055e+00 2.473892211914062500e+00 2.480773925781250000e+00 2.474297046661376953e+00
2.484960000000000224e-01 2.485007762908935547e+00 8.488825522363185883e-03 2.486959457397460938e+00 2.488418102264404297e+00 2.481964826583862305e+00 2.485435247421264648e+00 2.482088327407836914e+00 2.483193397521972656e+00 2.484164476394653320e+00 2.483446598052978516e+00 2.490579843521118164e+00 2.483883857727050781e+00
2.525040000000000062e-01 2.493416309356689453e+00 8.667740039527416229e-03 2.494896411895751953e+00 2.496600151062011719e+00 2.490383863449096680e+00 2.494101762771606445e+00 2.490232229232788086e+00 2.491478443145751953e+00 2.492580413818359375e+00 2.492036342620849609e+00 2.499408245086669922e+00 2.492501497268676758e+00
2.565120000000000178e-01 2.500884294509887695e+00 8.905630558729171753e-03 2.501891613006591797e+00 2.503839015960693359e+00 2.497867822647094727e+00 2.501825809478759766e+00 2.497436285018920898e+00 2.498828411102294922e+00 2.500060081481933594e+00 2.499687194824218750e+00 2.507284164428710938e+00 2.500177621841430664e+00
2.605200000000000293e-01 2.507437944412231445e+00 9.194460697472095490e-03 2.507970333099365234e+00 2.510159969329833984e+00 2.504445075988769531e+00 2.508634567260742188e+00 2.503730535507202148e+00 2.505268812179565430e+00 2.506631612777709961e+00 2.506425619125366211e+00 2.514234542846679688e+00 2.506937742233276367e+00
2.645280000000000409e-01 2.513104438781738281e+00 9.528578259050846100e-03 2.513162851333618164e+00 2.515591621398925781e+00 2.510139703750610352e+00 2.514552593231201172e+00 2.509139776229858398e+00 2.510828495025634766e+00 2.512318611145019531e+00 2.512278079986572266e+00 2.520284414291381836e+00 2.512808084487915039e+00
2.685359999999999969e-01 2.517910242080688477e+00 9.899129159748554230e-03 2.517492771148681641e+00 2.520159959793090820e+00 2.514981031417846680e+00 2.519607305526733398e+00 2.513692617416381836e+00 2.515531539916992188e+00 2.517148971557617188e+00 2.517268896102905273e+00 2.525458812713623047e+00 2.517813205718994141e+00
2.725440000000000085e-01 2.521880388259887695e+00 1.030119135975837708e-02 2.520990610122680664e+00 2.523892164230346680e+00 2.518992662429809570e+00 2.523822069168090820e+00 2.517413139343261719e+00 2.519406795501708984e+00 2.521150588989257812e+00 2.521427631378173828e+00 2.529785156250000000e+00 2.521981716156005859e+00
2.765520000000000200e-01 2.525041818618774414e+00 1.072715409100055695e-02 2.523680686950683594e+00 2.526813983917236328e+00 2.522200345993041992e+00 2.527225494384765625e+00 2.520330429077148438e+00 2.522478103637695312e+00 2.524344921112060547e+00 2.524773836135864258e+00 2.533286571502685547e+00 2.525336027145385742e+00
2.805600000000000316e-01 2.527418851852416992e+00 1.117064245045185089e-02 2.525589227676391602e+00 2.528949737548828125e+00 2.524631500244140625e+00 2.529840946197509766e+00 2.522468805313110352e+00 2.524771451950073242e+00 2.526760101318359375e+00 2.527338027954101562e+00 2.535988330841064453e+00 2.527903318405151367e+00
2.845680000000000431e-01 2.529036998748779297e+00 1.162774302065372467e-02 2.526742696762084961e+00 2.530327796936035156e+00 2.526308059692382812e+00 2.531692266464233398e+00 2.523852586746215820e+00 2.526312351226806641e+00 2.528421401977539062e+00 2.529141426086425781e+00 2.537914991378784180e+00 2.529705524444580078e+00
2.885759999999999992e-01 2.529921531677246094e+00 1.209257356822490692e-02 2.527166366577148438e+00 2.530970573425292969e+00 2.527256965637207031e+00 2.532805204391479492e+00 2.524509429931640625e+00 2.527125597000122070e+00 2.529351234436035156e+00 2.530209541320800781e+00 2.539091110229492188e+00 2.530770778656005859e+00
2.925840000000000107e-01 2.530094861984252930e+00 1.256151217967271805e-02 2.526884555816650391e+00 2.530904054641723633e+00 2.527501583099365234e+00 2.533203363418579102e+00 2.524462461471557617e+00 2.527235031127929688e+00 2.529575586318969727e+00 2.530566215515136719e+00 2.539539813995361328e+00 2.531120538711547852e+00
2.965920000000000223e-01 2.529581785202026367e+00 1.303100399672985077e-02 2.525922536849975586e+00 2.530152082443237305e+00 2.527064561843872070e+00 2.532909154891967773e+00 2.523735761642456055e+00 2.526665210723876953e+00 2.529117107391357422e+00 2.530235052108764648e+00 2.539285182952880859e+00 2.530777454376220703e+00
3.006000000000000338e-01 2.528406620025634766e+00 1.349880732595920563e-02 2.524302721023559570e+00 2.528738975524902344e+00 2.525970697402954102e+00 2.531947851181030273e+00 2.522352933883666992e+00 2.525439262390136719e+00 2.527999639511108398e+00 2.529238700866699219e+00 2.538350105285644531e+00 2.529767274856567383e+00
3.046080000000000454e-01 2.526590824127197266e+00 1.395939011126756668e-02 2.522051811218261719e+00 2.526685953140258789e+00 2.524241924285888672e+00 2.530340909957885742e+00 2.520338296890258789e+00 2.523580074310302734e+00 2.526245594024658203e+00 2.527600288391113281e+00 2.536755561828613281e+00 2.528111934661865234e+00
3.086160000000000014e-01 2.524157524108886719e+00 1.441478822380304337e-02 2.519188880920410156e+00 2.524017810821533203e+00 2.521901130676269531e+00 2.528111934661865234e+00 2.517713785171508789e+00 2.521109580993652344e+00 2.523876905441284180e+00 2.525341033935546875e+00 2.534527301788330078e+00 2.525832176208496094e+00
3.126240000000000130e-01 2.521131038665771484e+00 1.485991757363080978e-02 2.515738964080810547e+00 2.520756244659423828e+00 2.518969058990478516e+00 2.525279521942138672e+00 2.514501094818115234e+00 2.518050432205200195e+00 2.520917654037475586e+00 2.522484064102172852e+00 2.531684398651123047e+00 2.522952318191528320e+00
3.166320000000000245e-01 2.517527818679809570e+00 1.529251877218484879e-02 2.511723518371582031e+00 2.516922473907470703e+00 2.515468358993530273e+00 2.521869182586669922e+00 2.510724782943725586e+00 2.514425039291381836e+00 2.517385959625244141e+00 2.519049882888793945e+00 2.528248310089111328e+00 2.519490957260131836e+00
3.206400000000000361e-01 2.513372182846069336e+00 1.571414060890674591e-02 2.507163047790527344e+00 2.512539625167846680e+00 2.511419296264648438e+00 2.517899036407470703e+00 2.506402254104614258e+00 2.510252714157104492e+00 2.513304233551025391e+00 2.515059709548950195e+00 2.524241447448730469e+00 2.515471458435058594e+00
3.246480000000000476e-01 2.508686065673828125e+00 1.612173020839691162e-02 2.502080202102661133e+00 2.507625341415405273e+00 2.506841659545898438e+00 2.513390779495239258e+00 2.501557350158691406e+00 2.505554199218750000e+00 2.508693456649780273e+00 2.510533809661865234e+00 2.519684314727783203e+00 2.510912179946899414e+00
3.286560000000000037e-01 2.503485441207885742e+00 1.651288010179996490e-02 2.496495008468627930e+00 2.502202510833740234e+00 2.501756668090820312e+00 2.508364439010620117e+00 2.496209144592285156e+00 2.500350952148437500e+00 2.503573417663574219e+00 2.505490779876708984e+00 2.514594554901123047e+00 2.505835533142089844e+00
3.326640000000000152e-01 2.497793674468994141e+00 1.688930392265319824e-02 2.490426063537597656e+00 2.496290206909179688e+00 2.496182680130004883e+00 2.502838134765625000e+00 2.490376949310302734e+00 2.494661331176757812e+00 2.497961521148681641e+00 2.499951601028442383e+00 2.508994579315185547e+00 2.500259637832641602e+00
3.366720000000000268e-01 2.491626977920532227e+00 1.724863424897193909e-02 2.483894348144531250e+00 2.489907503128051758e+00 2.490139722824096680e+00 2.496833086013793945e+00 2.484080314636230469e+00 2.488504886627197266e+00 2.491880655288696289e+00 2.493934631347656250e+00 2.502901792526245117e+00 2.494203090667724609e+00
3.406800000000000384e-01 2.485005855560302734e+00 1.759038679301738739e-02 2.476918220520019531e+00 2.483074188232421875e+00 2.483645439147949219e+00 2.490367174148559570e+00 2.477340459823608398e+00 2.481899976730346680e+00 2.485345602035522461e+00 2.487459182739257812e+00 2.496336460113525391e+00 2.487684965133666992e+00
3.446880000000000499e-01 2.477949380874633789e+00 1.791545934975147247e-02 2.469515800476074219e+00 2.475806713104248047e+00 2.476717472076416016e+00 2.483457565307617188e+00 2.470170974731445312e+00 2.474864244461059570e+00 2.478375673294067383e+00 2.480541706085205078e+00 2.489315748214721680e+00 2.480724334716796875e+00
3.486960000000000059e-01 2.470472335815429688e+00 1.822071149945259094e-02 2.461705923080444336e+00 2.468124151229858398e+00 2.469374895095825195e+00 2.476123094558715820e+00 2.462593555450439453e+00 2.467415571212768555e+00 2.470988273620605469e+00 2.473200559616088867e+00 2.481856584548950195e+00 2.473337411880493164e+00
